Group,ID,List,Target,RT,RT_log,Critical_Filler,Word_Nonword,Relation_type,Branching,accuracy
L2,L2_29,C,unholiness,940,6.8459,Critical,Word,Unrelated,Left,correct
L2,L2_29,C,ungraceful,997,6.9048,Critical,Word,Constituent,Right,incorrect
L2,L2_29,C,reattachable,1046,6.9527,Critical,Word,Unrelated,Left,correct
L2,L2_29,C,rehydratable,1258,7.1373,Critical,Word,Unrelated,Left,incorrect
L2,L2_29,C,unavoidable,917,6.8211,Critical,Word,Unrelated,Right,correct
L2,L2_29,C,resellable,1127,7.0273,Critical,Word,Unrelated,Left,correct
L2,L2_29,C,unbreakable,714,6.5709,Critical,Word,Constituent,Right,correct
L2,L2_29,C,undeniable,926,6.8309,Critical,Word,Unrelated,Right,correct
L2,L2_30,D,rehydratable,1773,7.4804,Critical,Word,Constituent,Left,correct
L2,L2_30,D,unreadable,878,6.7776,Critical,Word,Constituent,Right,correct
L2,L2_30,D,unholiness,738,6.6039,Critical,Word,Constituent,Left,correct
L2,L2_30,D,unsharpness,1099,7.0022,Critical,Word,Constituent,Left,correct
L2,L2_30,D,untouchable,661,6.4938,Critical,Word,Unrelated,Right,correct
L2,L2_30,D,resellable,607,6.4085,Critical,Word,Constituent,Left,correct
L2,L2_30,D,unclearness,801,6.6859,Critical,Word,Constituent,Left,correct
L2,L2_30,D,reattachable,741,6.608,Critical,Word,Constituent,Left,correct
L2,L2_30,D,reobtainable,1287,7.1601,Critical,Word,NonConstituent,Left,correct
L2,L2_30,D,unkindness,1082,6.9866,Critical,Word,NonConstituent,Left,incorrect
L2,L2_30,D,undeniable,588,6.3767,Critical,Word,Constituent,Right,correct
L2,L2_30,D,ungraceful,608,6.4102,Critical,Word,Unrelated,Right,correct
L2,L2_30,D,reclosable,1121,7.022,Critical,Word,NonConstituent,Left,correct
L2,L2_30,D,reusable,657,6.4877,Critical,Word,NonConstituent,Left,correct
L2,L2_30,D,uneventful,670,6.5073,Critical,Word,Constituent,Right,correct
L2,L2_30,D,uncleverness,655,6.4846,Critical,Word,NonConstituent,Left,correct
L2,L2_30,D,unwariness,749,6.6187,Critical,Word,NonConstituent,Left,correct
L2,L2_30,D,unskillful,768,6.6438,Critical,Word,Unrelated,Right,correct
L2,L2_30,D,unhappiness,1091,6.9948,Critical,Word,Unrelated,Left,correct
L2,L2_30,D,readjustable,0,NA,Critical,Word,Unrelated,Left,incorrect
L2,L2_30,D,unresentful,538,6.2879,Critical,Word,Constituent,Right,correct
L2,L2_30,D,unawareness,702,6.5539,Critical,Word,Unrelated,Left,correct
L2,L2_30,D,resealable,1129,7.0291,Critical,Word,Unrelated,Left,correct
L2,L2_30,D,unavoidable,619,6.4281,Critical,Word,Constituent,Right,correct
L2,L2_30,D,recomputable,818,6.7069,Critical,Word,Unrelated,Left,correct
L2,L2_30,D,unthankful,562,6.3315,Critical,Word,Constituent,Right,correct
L2,L2_30,D,unbreakable,559,6.3261,Critical,Word,Unrelated,Right,correct
L2,L2_30,D,untruthful,571,6.3474,Critical,Word,Unrelated,Right,correct
L2,L2_30,D,unmovable,629,6.4441,Critical,Word,Unrelated,Right,correct
L2,L2_30,D,unripeness,532,6.2766,Critical,Word,Unrelated,Left,incorrect
L2,L2_31,E,untruthful,1006,6.9137,Critical,Word,Unrelated,Right,correct
L2,L2_31,E,unresentful,926,6.8309,Critical,Word,Constituent,Right,correct
L2,L2_31,E,unthankful,893,6.7946,Critical,Word,Constituent,Right,correct
L2,L2_31,E,untouchable,842,6.7358,Critical,Word,Unrelated,Right,correct
L2,L2_31,E,resealable,1051,6.9575,Critical,Word,Constituent,Left,correct
L2,L2_31,E,unripeness,996,6.9037,Critical,Word,Constituent,Left,correct
L2,L2_31,E,unhappiness,634,6.452,Critical,Word,Constituent,Left,correct
L2,L2_31,E,unskillful,801,6.6859,Critical,Word,Unrelated,Right,correct
L2,L2_31,E,ungraceful,922,6.8265,Critical,Word,Unrelated,Right,correct
L2,L2_31,E,recomputable,974,6.8814,Critical,Word,Constituent,Left,correct
L2,L2_31,E,unawareness,600,6.3969,Critical,Word,Constituent,Left,correct
L2,L2_31,E,readjustable,652,6.48,Critical,Word,Constituent,Left,correct
L2,L2_31,E,reattachable,800,6.6846,Critical,Word,NonConstituent,Left,correct
L2,L2_31,E,rehydratable,957,6.8638,Critical,Word,NonConstituent,Left,correct
L2,L2_31,E,unsharpness,1088,6.9921,Critical,Word,NonConstituent,Left,correct
L2,L2_31,E,unbreakable,727,6.5889,Critical,Word,Unrelated,Right,correct
L2,L2_31,E,unclearness,873,6.7719,Critical,Word,NonConstituent,Left,correct
L2,L2_31,E,resellable,1060,6.966,Critical,Word,NonConstituent,Left,correct
L2,L2_31,E,unholiness,799,6.6834,Critical,Word,NonConstituent,Left,correct
L2,L2_31,E,unmovable,800,6.6846,Critical,Word,Unrelated,Right,correct
L2,L2_31,E,unkindness,959,6.8659,Critical,Word,Unrelated,Left,correct
L2,L2_31,E,reusable,966,6.8732,Critical,Word,Unrelated,Left,correct
L2,L2_31,E,unreadable,813,6.7007,Critical,Word,Constituent,Right,correct
L2,L2_31,E,reobtainable,1338,7.1989,Critical,Word,Unrelated,Left,correct
L2,L2_31,E,undeniable,658,6.4892,Critical,Word,Constituent,Right,correct
L2,L2_31,E,reclosable,1416,7.2556,Critical,Word,Unrelated,Left,incorrect
L2,L2_31,E,unavoidable,723,6.5834,Critical,Word,Constituent,Right,correct
L2,L2_31,E,unwariness,1054,6.9603,Critical,Word,Unrelated,Left,incorrect
L2,L2_31,E,uneventful,771,6.6477,Critical,Word,Constituent,Right,correct
L2,L2_31,E,uncleverness,1416,7.2556,Critical,Word,Unrelated,Left,correct
L2,L2_32,F,unwariness,867,6.765,Critical,Word,Constituent,Left,correct
L2,L2_32,F,reclosable,1564,7.355,Critical,Word,Constituent,Left,correct
L2,L2_32,F,unkindness,559,6.3261,Critical,Word,Constituent,Left,correct
L2,L2_32,F,unthankful,682,6.525,Critical,Word,Constituent,Right,correct
L2,L2_32,F,unresentful,1191,7.0825,Critical,Word,Constituent,Right,correct
L2,L2_32,F,undeniable,676,6.5162,Critical,Word,Constituent,Right,correct
L2,L2_32,F,reobtainable,1553,7.3479,Critical,Word,Constituent,Left,incorrect
L2,L2_32,F,uneventful,877,6.7765,Critical,Word,Constituent,Right,correct
L2,L2_32,F,reusable,646,6.4708,Critical,Word,Constituent,Left,correct
L2,L2_32,F,unavoidable,1369,7.2218,Critical,Word,Constituent,Right,correct
L2,L2_32,F,uncleverness,1159,7.0553,Critical,Word,Constituent,Left,correct
L2,L2_32,F,unreadable,662,6.4953,Critical,Word,Constituent,Right,correct
L2,L2_32,F,resealable,1724,7.4524,Critical,Word,NonConstituent,Left,correct
L2,L2_32,F,unripeness,719,6.5779,Critical,Word,NonConstituent,Left,correct
L2,L2_32,F,recomputable,1873,7.5353,Critical,Word,NonConstituent,Left,correct
L2,L2_32,F,unhappiness,601,6.3986,Critical,Word,NonConstituent,Left,correct
L2,L2_32,F,unawareness,585,6.3716,Critical,Word,NonConstituent,Left,correct
L2,L2_32,F,readjustable,1016,6.9236,Critical,Word,NonConstituent,Left,correct
L2,L2_32,F,unholiness,924,6.8287,Critical,Word,Unrelated,Left,correct
L2,L2_32,F,unsharpness,1333,7.1952,Critical,Word,Unrelated,Left,correct
L2,L2_32,F,ungraceful,620,6.4297,Critical,Word,Unrelated,Right,correct
L2,L2_32,F,unclearness,0,NA,Critical,Word,Unrelated,Left,incorrect
L2,L2_32,F,untruthful,797,6.6809,Critical,Word,Unrelated,Right,correct
L2,L2_32,F,untouchable,647,6.4723,Critical,Word,Unrelated,Right,correct
L2,L2_32,F,unmovable,1198,7.0884,Critical,Word,Unrelated,Right,correct
L2,L2_32,F,unbreakable,661,6.4938,Critical,Word,Unrelated,Right,correct
L2,L2_32,F,rehydratable,1348,7.2064,Critical,Word,Unrelated,Left,correct
L2,L2_32,F,unskillful,1082,6.9866,Critical,Word,Unrelated,Right,correct
L2,L2_32,F,reattachable,1004,6.9117,Critical,Word,Unrelated,Left,correct
L2,L2_32,F,resellable,822,6.7117000000000004,Critical,Word,Unrelated,Left,correct
L2,L2_33,A,unholiness,788,6.6695,Critical,Word,Constituent,Left,incorrect
L2,L2_33,A,reattachable,1135,7.0344,Critical,Word,Constituent,Left,incorrect
L2,L2_33,A,unbreakable,694,6.5425,Critical,Word,Constituent,Right,correct
L2,L2_33,A,unskillful,738,6.6039,Critical,Word,Constituent,Right,correct
L2,L2_33,A,unclearness,1254,7.1341,Critical,Word,Constituent,Left,correct
L2,L2_33,A,rehydratable,1819,7.506,Critical,Word,Constituent,Left,incorrect
L2,L2_33,A,unmovable,1303,7.1724,Critical,Word,Constituent,Right,incorrect
L2,L2_33,A,untruthful,959,6.8659,Critical,Word,Constituent,Right,correct
L2,L2_33,A,unsharpness,980,6.8876,Critical,Word,Constituent,Left,correct
L2,L2_33,A,resellable,923,6.8276,Critical,Word,Constituent,Left,correct
L2,L2_33,A,untouchable,977,6.8845,Critical,Word,Constituent,Right,correct
L2,L2_33,A,ungraceful,1035,6.9422,Critical,Word,Constituent,Right,correct
L2,L2_33,A,unavoidable,1126,7.0264,Critical,Word,Unrelated,Right,correct
L2,L2_33,A,unresentful,1128,7.0282,Critical,Word,Unrelated,Right,correct
L2,L2_33,A,unreadable,1081,6.9856,Critical,Word,Unrelated,Right,correct
L2,L2_33,A,unthankful,1075,6.9801,Critical,Word,Unrelated,Right,correct
L2,L2_33,A,uneventful,1008,6.9157,Critical,Word,Unrelated,Right,correct
L2,L2_33,A,undeniable,939,6.8448,Critical,Word,Unrelated,Right,correct
L2,L2_33,A,unhappiness,839,6.7322,Critical,Word,Unrelated,Left,correct
L2,L2_33,A,unawareness,990,6.8977,Critical,Word,Unrelated,Left,correct
L2,L2_33,A,unripeness,1029,6.9363,Critical,Word,Unrelated,Left,incorrect
L2,L2_33,A,recomputable,1409,7.2506,Critical,Word,Unrelated,Left,correct
L2,L2_33,A,resealable,889,6.7901,Critical,Word,Unrelated,Left,incorrect
L2,L2_33,A,readjustable,1034,6.9412,Critical,Word,Unrelated,Left,correct
L2,L2_33,A,unwariness,740,6.6067,Critical,Word,NonConstituent,Left,correct
L2,L2_33,A,reusable,802,6.6871,Critical,Word,NonConstituent,Left,correct
L2,L2_33,A,reobtainable,1089,6.993,Critical,Word,NonConstituent,Left,correct
L2,L2_33,A,uncleverness,1216,7.1033,Critical,Word,NonConstituent,Left,incorrect
L2,L2_33,A,unkindness,847,6.7417,Critical,Word,NonConstituent,Left,correct
L2,L2_33,A,reclosable,1209,7.0975,Critical,Word,NonConstituent,Left,incorrect
L2,L2_34,B,readjustable,1221,7.1074,Critical,Word,Constituent,Left,correct
L2,L2_34,B,recomputable,1649,7.4079,Critical,Word,Constituent,Left,incorrect
L2,L2_34,B,ungraceful,1714,7.4466,Critical,Word,Constituent,Right,incorrect
L2,L2_34,B,unripeness,570,6.3456,Critical,Word,Constituent,Left,correct
L2,L2_34,B,untruthful,1020,6.9276,Critical,Word,Constituent,Right,correct
L2,L2_34,B,unreadable,891,6.7923,Critical,Word,Unrelated,Right,correct
L2,L2_34,B,unawareness,1282,7.1562,Critical,Word,Constituent,Left,correct
L2,L2_34,B,unavoidable,840,6.7334,Critical,Word,Unrelated,Right,correct
L2,L2_34,B,unhappiness,841,6.7346,Critical,Word,Constituent,Left,correct
L2,L2_34,B,unthankful,944,6.8501,Critical,Word,Unrelated,Right,correct
L2,L2_34,B,uneventful,1631,7.3969,Critical,Word,Unrelated,Right,correct
L2,L2_34,B,resealable,947,6.8533,Critical,Word,Constituent,Left,correct
L2,L2_34,B,resellable,845,6.7393,Critical,Word,NonConstituent,Left,correct
L2,L2_34,B,unskillful,866,6.7639,Critical,Word,Constituent,Right,correct
L2,L2_34,B,reattachable,1039,6.946,Critical,Word,NonConstituent,Left,correct
L2,L2_34,B,unclearness,891,6.7923,Critical,Word,NonConstituent,Left,correct
L2,L2_34,B,unresentful,688,6.5338,Critical,Word,Unrelated,Right,incorrect
L2,L2_34,B,rehydratable,1085,6.9893,Critical,Word,NonConstituent,Left,correct
L2,L2_34,B,untouchable,720,6.5793,Critical,Word,Constituent,Right,correct
L2,L2_34,B,unholiness,1032,6.9393,Critical,Word,NonConstituent,Left,correct
L2,L2_34,B,unsharpness,698,6.5482,Critical,Word,NonConstituent,Left,correct
L2,L2_34,B,unmovable,829,6.7202,Critical,Word,Constituent,Right,correct
L2,L2_34,B,reclosable,1508,7.3185,Critical,Word,Unrelated,Left,correct
L2,L2_34,B,reobtainable,1909,7.5543,Critical,Word,Unrelated,Left,correct
L2,L2_34,B,reusable,1024,6.9315,Critical,Word,Unrelated,Left,correct
L2,L2_34,B,undeniable,841,6.7346,Critical,Word,Unrelated,Right,correct
L2,L2_34,B,unkindness,945,6.8512,Critical,Word,Unrelated,Left,correct
L2,L2_34,B,unbreakable,698,6.5482,Critical,Word,Constituent,Right,correct
L2,L2_34,B,uncleverness,895,6.7968,Critical,Word,Unrelated,Left,correct
L2,L2_34,B,unwariness,1010,6.9177,Critical,Word,Unrelated,Left,incorrect
L2,L2_35,C,unresentful,1683,7.4283,Critical,Word,Unrelated,Right,incorrect
L2,L2_35,C,rehydratable,0,NA,Critical,Word,Unrelated,Left,incorrect
L2,L2_35,C,unwariness,1948,7.5746,Critical,Word,Constituent,Left,incorrect
L2,L2_35,C,unthankful,1395,7.2406,Critical,Word,Unrelated,Right,correct
L2,L2_35,C,unbreakable,1343,7.2027,Critical,Word,Constituent,Right,correct
L2,L2_35,C,unhappiness,1170,7.0648,Critical,Word,NonConstituent,Left,correct
L2,L2_35,C,resellable,1538,7.3382,Critical,Word,Unrelated,Left,correct
L2,L2_35,C,untouchable,947,6.8533,Critical,Word,Constituent,Right,correct
L2,L2_35,C,uncleverness,1456,7.2834,Critical,Word,Constituent,Left,correct
L2,L2_35,C,unkindness,1012,6.9197,Critical,Word,Constituent,Left,correct
L2,L2_35,C,recomputable,1857,7.5267,Critical,Word,NonConstituent,Left,correct
L2,L2_35,C,unripeness,1723,7.4518,Critical,Word,NonConstituent,Left,incorrect
L2,L2_35,C,untruthful,1413,7.2535,Critical,Word,Constituent,Right,correct
L2,L2_35,C,unskillful,1314,7.1808,Critical,Word,Constituent,Right,correct
L2,L2_35,C,unsharpness,1646,7.4061,Critical,Word,Unrelated,Left,correct
L2,L2_35,C,unclearness,1757,7.4714,Critical,Word,Unrelated,Left,correct
L2,L2_35,C,unawareness,1220,7.1066,Critical,Word,NonConstituent,Left,correct
L2,L2_35,C,reusable,1398,7.2428,Critical,Word,Constituent,Left,correct
L2,L2_35,C,readjustable,0,NA,Critical,Word,NonConstituent,Left,incorrect
L2,L2_35,C,unmovable,1763,7.4748,Critical,Word,Constituent,Right,correct
L2,L2_35,C,uneventful,1264,7.142,Critical,Word,Unrelated,Right,correct
L2,L2_35,C,unreadable,1340,7.2004,Critical,Word,Unrelated,Right,correct
L2,L2_35,C,reattachable,873,6.7719,Critical,Word,Unrelated,Left,correct
L2,L2_35,C,ungraceful,1024,6.9315,Critical,Word,Constituent,Right,correct
L2,L2_35,C,resealable,1421,7.2591,Critical,Word,NonConstituent,Left,correct
L2,L2_35,C,unholiness,1959,7.5802,Critical,Word,Unrelated,Left,correct
L2,L2_35,C,reclosable,1748,7.4662,Critical,Word,Constituent,Left,correct
L2,L2_35,C,undeniable,1113,7.0148,Critical,Word,Unrelated,Right,correct
L2,L2_35,C,unavoidable,1209,7.0975,Critical,Word,Unrelated,Right,correct
L2,L2_35,C,reobtainable,1108,7.0103,Critical,Word,Constituent,Left,correct
L2,L2_36,D,unholiness,878,6.7776,Critical,Word,Constituent,Left,correct
L2,L2_36,D,rehydratable,1263,7.1412,Critical,Word,Constituent,Left,correct
L2,L2_36,D,unclearness,1296,7.167,Critical,Word,Constituent,Left,correct
L2,L2_36,D,resellable,1344,7.2034,Critical,Word,Constituent,Left,correct
L2,L2_36,D,unavoidable,867,6.765,Critical,Word,Constituent,Right,correct
L2,L2_36,D,unsharpness,1192,7.0834,Critical,Word,Constituent,Left,incorrect
L2,L2_36,D,reattachable,969,6.8763,Critical,Word,Constituent,Left,correct
L2,L2_36,D,unreadable,728,6.5903,Critical,Word,Constituent,Right,correct
L2,L2_36,D,unthankful,669,6.5058,Critical,Word,Constituent,Right,correct
L2,L2_36,D,undeniable,779,6.658,Critical,Word,Constituent,Right,correct
L2,L2_36,D,unresentful,1219,7.1058,Critical,Word,Constituent,Right,incorrect
L2,L2_36,D,uneventful,719,6.5779,Critical,Word,Constituent,Right,correct
L2,L2_36,D,unmovable,900,6.8024,Critical,Word,Unrelated,Right,correct
L2,L2_36,D,untruthful,905,6.8079,Critical,Word,Unrelated,Right,correct
L2,L2_36,D,untouchable,748,6.6174,Critical,Word,Unrelated,Right,correct
L2,L2_36,D,unskillful,905,6.8079,Critical,Word,Unrelated,Right,correct
L2,L2_36,D,uncleverness,835,6.7274,Critical,Word,NonConstituent,Left,incorrect
L2,L2_36,D,unwariness,1028,6.9354,Critical,Word,NonConstituent,Left,correct
L2,L2_36,D,reclosable,1028,6.9354,Critical,Word,NonConstituent,Left,correct
L2,L2_36,D,reusable,814,6.702,Critical,Word,NonConstituent,Left,correct
L2,L2_36,D,unbreakable,774,6.6516,Critical,Word,Unrelated,Right,correct
L2,L2_36,D,readjustable,1496,7.3106,Critical,Word,Unrelated,Left,incorrect
L2,L2_36,D,resealable,1175,7.069,Critical,Word,Unrelated,Left,correct
L2,L2_36,D,unawareness,1077,6.9819,Critical,Word,Unrelated,Left,correct
L2,L2_36,D,unhappiness,900,6.8024,Critical,Word,Unrelated,Left,correct
L2,L2_36,D,recomputable,865,6.7627,Critical,Word,Unrelated,Left,incorrect
L2,L2_36,D,ungraceful,1670,7.4206,Critical,Word,Unrelated,Right,incorrect
L2,L2_36,D,unripeness,877,6.7765,Critical,Word,Unrelated,Left,incorrect
L2,L2_36,D,unkindness,678,6.5191,Critical,Word,NonConstituent,Left,correct
L2,L2_36,D,reobtainable,1162,7.0579,Critical,Word,NonConstituent,Left,incorrect
L2,L2_37,E,unripeness,976,6.8835,Critical,Word,Constituent,Left,incorrect
L2,L2_37,E,unmovable,918,6.8222,Critical,Word,Unrelated,Right,correct
L2,L2_37,E,unhappiness,679,6.5206,Critical,Word,Constituent,Left,correct
L2,L2_37,E,unholiness,882,6.7822,Critical,Word,NonConstituent,Left,incorrect
L2,L2_37,E,unskillful,693,6.541,Critical,Word,Unrelated,Right,correct
L2,L2_37,E,rehydratable,782,6.6619,Critical,Word,NonConstituent,Left,incorrect
L2,L2_37,E,unresentful,1026,6.9334,Critical,Word,Constituent,Right,correct
L2,L2_37,E,ungraceful,859,6.7558,Critical,Word,Unrelated,Right,correct
L2,L2_37,E,reobtainable,1058,6.9641,Critical,Word,Unrelated,Left,incorrect
L2,L2_37,E,reattachable,1297,7.1678,Critical,Word,NonConstituent,Left,correct
L2,L2_37,E,resealable,1100,7.0031,Critical,Word,Constituent,Left,correct
L2,L2_37,E,unavoidable,819,6.7081,Critical,Word,Constituent,Right,correct
L2,L2_37,E,resellable,782,6.6619,Critical,Word,NonConstituent,Left,correct
L2,L2_37,E,recomputable,944,6.8501,Critical,Word,Constituent,Left,correct
L2,L2_37,E,untruthful,1174,7.0682,Critical,Word,Unrelated,Right,correct
L2,L2_37,E,unclearness,955,6.8617,Critical,Word,NonConstituent,Left,correct
L2,L2_37,E,unawareness,1146,7.044,Critical,Word,Constituent,Left,correct
L2,L2_37,E,uneventful,1077,6.9819,Critical,Word,Constituent,Right,correct
L2,L2_37,E,reclosable,1481,7.3005,Critical,Word,Unrelated,Left,correct
L2,L2_37,E,unsharpness,1064,6.9698,Critical,Word,NonConstituent,Left,correct
L2,L2_37,E,unwariness,884,6.7845,Critical,Word,Unrelated,Left,incorrect
L2,L2_37,E,untouchable,938,6.8437,Critical,Word,Unrelated,Right,correct
L2,L2_37,E,reusable,754,6.6254,Critical,Word,Unrelated,Left,correct
L2,L2_37,E,readjustable,1400,7.2442,Critical,Word,Constituent,Left,incorrect
L2,L2_37,E,unthankful,961,6.868,Critical,Word,Constituent,Right,correct
L2,L2_37,E,unbreakable,935,6.8405,Critical,Word,Unrelated,Right,correct
L2,L2_37,E,unkindness,1032,6.9393,Critical,Word,Unrelated,Left,correct
L2,L2_37,E,unreadable,831,6.7226,Critical,Word,Constituent,Right,correct
L2,L2_37,E,undeniable,917,6.8211,Critical,Word,Constituent,Right,correct
L2,L2_37,E,uncleverness,1620,7.3902,Critical,Word,Unrelated,Left,correct
L2,L2_38,F,unthankful,1237,7.1204,Critical,Word,Constituent,Right,correct
L2,L2_38,F,undeniable,679,6.5206,Critical,Word,Constituent,Right,correct
L2,L2_38,F,uneventful,1455,7.2828,Critical,Word,Constituent,Right,correct
L2,L2_38,F,unreadable,564,6.3351,Critical,Word,Constituent,Right,correct
L2,L2_38,F,reusable,894,6.7957,Critical,Word,Constituent,Left,correct
L2,L2_38,F,unkindness,635,6.4536,Critical,Word,Constituent,Left,correct
L2,L2_38,F,uncleverness,725,6.5862,Critical,Word,Constituent,Left,correct
L2,L2_38,F,unresentful,707,6.561,Critical,Word,Constituent,Right,correct
L2,L2_38,F,reclosable,819,6.7081,Critical,Word,Constituent,Left,correct
L2,L2_38,F,unavoidable,955,6.8617,Critical,Word,Constituent,Right,correct
L2,L2_38,F,reobtainable,1169,7.0639,Critical,Word,Constituent,Left,correct
L2,L2_38,F,unmovable,810,6.697,Critical,Word,Unrelated,Right,correct
L2,L2_38,F,unbreakable,799,6.6834,Critical,Word,Unrelated,Right,correct
L2,L2_38,F,unwariness,727,6.5889,Critical,Word,Constituent,Left,correct
L2,L2_38,F,unskillful,884,6.7845,Critical,Word,Unrelated,Right,correct
L2,L2_38,F,unripeness,950,6.8565,Critical,Word,NonConstituent,Left,correct
L2,L2_38,F,ungraceful,732,6.5958,Critical,Word,Unrelated,Right,correct
L2,L2_38,F,unhappiness,681,6.5236,Critical,Word,NonConstituent,Left,correct
L2,L2_38,F,recomputable,642,6.4646,Critical,Word,NonConstituent,Left,correct
L2,L2_38,F,untruthful,978,6.8855,Critical,Word,Unrelated,Right,correct
L2,L2_38,F,unawareness,595,6.3886,Critical,Word,NonConstituent,Left,correct
L2,L2_38,F,resealable,1118,7.0193,Critical,Word,NonConstituent,Left,correct
L2,L2_38,F,readjustable,802,6.6871,Critical,Word,NonConstituent,Left,correct
L2,L2_38,F,untouchable,759,6.632,Critical,Word,Unrelated,Right,correct
L2,L2_38,F,unclearness,824,6.7142,Critical,Word,Unrelated,Left,correct
L2,L2_38,F,rehydratable,1798,7.4944,Critical,Word,Unrelated,Left,correct
L2,L2_38,F,unholiness,1580,7.3652,Critical,Word,Unrelated,Left,correct
L2,L2_38,F,resellable,1118,7.0193,Critical,Word,Unrelated,Left,correct
L2,L2_38,F,reattachable,1578,7.3639,Critical,Word,Unrelated,Left,correct
L2,L2_38,F,unsharpness,1991,7.5964,Critical,Word,Unrelated,Left,correct
